1.73362 -7.48993e+62
1.73381 -7.26399e+62
1.734 -1.09186e+63
1.73419 -9.95324e+62
1.73438 -1.15976e+63
1.73457 -5.13023e+62
1.73476 -1.10638e+63
1.73494 -2.24664e+62
1.73513 -1.70067e+63
1.73532 -2.19828e+63
1.73551 -1.42413e+63
1.7357 -2.61142e+63
1.73589 -3.07449e+62
1.73608 8.88978e+62
1.73627 -1.68488e+63
1.73646 -6.11799e+62
1.73664 -9.05027e+62
1.73683 1.23807e+60
1.73702 4.84735e+62
1.73721 -6.55103e+62
1.7374 8.92254e+62
1.73759 3.33058e+62
1.73778 1.80214e+63
1.73797 1.23021e+63
1.73816 -5.80559e+62
1.73834 9.60677e+62
1.73853 8.44779e+62
1.73872 1.96362e+63
1.73891 1.86279e+63
1.7391 4.43702e+62
1.73929 -5.82709e+62
1.73948 2.16157e+63
1.73967 1.68133e+63
1.73986 1.67664e+63
1.74004 1.17355e+63
1.74023 1.28456e+63
1.74042 9.85025e+62
1.74061 1.49544e+62
1.7408 8.70068e+62
1.74099 -5.38633e+61
1.74118 1.20518e+63
1.74137 -1.53892e+61
1.74156 -1.50521e+62
1.74174 -6.89414e+62
1.74193 -5.0807e+62
1.74212 -6.2372e+62
1.74231 -1.14553e+63
1.7425 -1.45572e+63
1.74269 -7.66026e+62
1.74288 -5.22991e+61
1.74307 -8.61421e+62
1.74326 -7.48866e+62
1.74344 -1.12253e+63
1.74363 -8.33366e+62
1.74382 -6.81004e+62
1.74401 -8.44723e+62
1.7442 -1.61717e+63
1.74439 -7.54736e+62
1.74458 -1.17772e+63
1.74477 -4.05693e+62
1.74496 -6.19637e+61
1.74514 -4.45695e+62
1.74533 -4.66175e+62
1.74552 -1.13586e+63
1.74571 -6.91205e+62
1.7459 -5.17114e+62
1.74609 5.94674e+62
1.74628 1.94808e+62
1.74647 6.24119e+62
1.74666 3.46841e+62
1.74684 5.91498e+62
1.74703 1.70437e+63
1.74722 1.17243e+63
1.74741 -4.48125e+62
1.7476 1.41638e+63
1.74779 1.13708e+63
1.74798 1.26306e+63
1.74817 3.19318e+62
1.74836 1.09923e+63
1.74854 5.08521e+62
1.74873 1.27805e+63
1.74892 1.02154e+63
1.74911 1.60258e+63
1.7493 9.757e+62
1.74949 1.27584e+63
1.74968 2.46196e+63
1.74987 6.46542e+62
1.75006 8.59399e+62
1.75024 -6.9118e+62
1.75043 -3.25714e+61
1.75062 1.03266e+62
1.75081 -3.18134e+62
1.751 -9.99175e+62
1.75119 -5.57837e+62
1.75138 -1.21223e+63
1.75157 -1.04213e+63
1.75176 1.39389e+62
1.75194 -2.06497e+63
1.75213 -4.1739e+62
1.75232 -2.19574e+63
1.75251 -8.08716e+62
1.7527 -2.36806e+61
1.75289 -9.65259e+62
1.75308 -8.59874e+62
1.75327 -1.32416e+63
1.75346 -1.06351e+63
1.75364 -1.38457e+63
1.75383 -1.24624e+63
1.75402 -1.03394e+63
1.75421 -2.03116e+62
1.7544 -1.7697e+62
1.75459 -3.59896e+62
1.75478 -2.65722e+62
1.75497 -8.50264e+62
1.75516 6.05789e+62
1.75534 -3.01158e+62
1.75553 1.53424e+63
1.75572 7.78971e+62
1.75591 1.13073e+63
1.7561 8.44525e+62
1.75629 9.88932e+62
1.75648 4.00127e+62
1.75667 1.90794e+63
1.75686 1.43748e+63
1.75704 8.99059e+62
1.75723 7.84661e+62
1.75742 1.06789e+63
1.75761 1.68502e+63
1.7578 1.39834e+63
1.75799 6.8279e+62
1.75818 1.38443e+63
1.75837 8.90117e+62
1.75856 8.54452e+62
1.75874 -7.51005e+62
1.75893 6.05538e+62
1.75912 1.46511e+62
1.75931 -4.94853e+61
1.7595 -2.34861e+63
1.75969 2.77595e+61
1.75988 6.99929e+62
1.76007 6.03489e+61
1.76026 -4.82657e+62
1.76044 -2.53344e+62
1.76063 -1.42454e+63
1.76082 -1.24706e+63
1.76101 -4.32203e+62
1.7612 -7.35945e+62
1.76139 -1.20029e+63
1.76158 -1.53669e+63
1.76177 3.58248e+63
1.76196 -1.6919e+63
1.76214 -5.61702e+62
1.76233 -1.62607e+63
1.76252 -1.39805e+63
1.76271 -7.09019e+62
1.7629 -1.07137e+63
1.76309 1.52768e+62
1.76328 3.60351e+62
1.76347 1.77794e+62
1.76366 -6.58104e+62
1.76384 -4.7253e+62
1.76403 2.5296e+62
1.76422 -6.06086e+62
1.76441 5.91753e+62
1.7646 -3.76198e+61
1.76479 1.43667e+62
1.76498 5.85269e+62
1.76517 1.03259e+63
1.76536 6.78978e+62
1.76554 6.74387e+62
1.76573 -1.20713e+62
1.76592 7.8566e+62
1.76611 1.49941e+63
1.7663 5.76707e+62
1.76649 1.23484e+63
1.76668 7.63419e+62
1.76687 9.65736e+62
1.76706 1.15558e+63
1.76724 2.27344e+63
1.76743 7.15333e+62
1.76762 1.12302e+63
1.76781 9.50135e+62
1.768 -1.73181e+63
1.76819 -4.6466e+61
1.76838 -3.08022e+61
1.76857 -1.70194e+61
1.76876 -3.96829e+62
1.76894 -5.52826e+62
1.76913 -2.84214e+62
1.76932 -5.38119e+62
1.76951 -6.02222e+62
1.7697 -1.06902e+63
1.76989 -8.58773e+62
1.77008 -6.88877e+62
1.77027 -8.99358e+62
1.77046 -1.37949e+63
1.77064 -1.97135e+63
1.77083 -9.1756e+62
1.77102 -1.00534e+63
1.77121 -1.53445e+63
1.7714 -1.10749e+63
1.77159 -5.90598e+62
1.77178 -9.18862e+62
1.77197 -2.03435e+63
1.77216 -1.27086e+62
1.77234 1.5919e+62
1.77253 -7.29164e+62
1.77272 -1.05456e+62
1.77291 -1.30229e+62
1.7731 -5.46187e+63
1.77329 -1.08181e+63
1.77348 6.96632e+61
1.77367 -7.40199e+61
1.77386 3.64803e+62
1.77404 5.50603e+62
1.77423 1.24011e+63
1.77442 8.80199e+62
1.77461 1.4742e+63
1.7748 1.324e+63
1.77499 8.79567e+62
1.77518 1.21042e+63
1.77537 1.83585e+62
1.77556 1.29731e+63
1.77574 5.33231e+62
1.77593 1.11017e+63
1.77612 9.15173e+62
1.77631 9.32246e+62
1.7765 4.94907e+62
1.77669 8.49854e+62
1.77688 -2.96326e+62
1.77707 4.34848e+62
1.77726 8.86603e+62
1.77744 5.05079e+62
1.77763 4.79363e+61
1.77782 -6.51732e+62
1.77801 1.04856e+63
1.7782 -1.82405e+62
1.77839 -3.66895e+62
1.77858 -3.6179e+62
1.77877 -1.16244e+63
1.77896 1.34447e+62
1.77914 -2.84431e+63
1.77933 1.50384e+63
1.77952 -1.1081e+63
1.77971 -1.28667e+63
1.7799 1.55927e+63
1.78009 -1.1319e+63
1.78028 -8.60735e+62
1.78047 -7.61004e+62
1.78066 -1.40598e+63
1.78084 -1.10648e+63
1.78103 -8.48629e+62
1.78122 -4.28549e+62
1.78141 -1.11247e+63
1.7816 -5.97311e+62
1.78179 -1.09508e+62
1.78198 -1.80164e+62
1.78217 -6.32535e+61
1.78236 -6.98839e+62
1.78254 1.59391e+62
1.78273 -1.38014e+62
1.78292 4.49099e+62
1.78311 4.34688e+62
1.7833 7.49164e+61
1.78349 1.16168e+63
1.78368 1.09784e+63
1.78387 1.03842e+63
1.78406 1.17793e+63
1.78424 1.14528e+63
1.78443 8.81949e+62
1.78462 9.76305e+62
1.78481 1.88491e+63
1.785 1.23458e+63
1.78519 8.02181e+62
1.78538 1.32503e+63
1.78557 4.6172e+62
1.78576 6.72247e+62
1.78594 2.37422e+62
1.78613 1.02353e+63
1.78632 8.87865e+62
1.78651 2.47128e+62
1.7867 6.31866e+62
1.78689 -1.19681e+62
1.78708 -2.36744e+63
1.78727 -3.55298e+62
1.78746 -1.45094e+62
1.78764 -4.83056e+62
1.78783 -1.39733e+63
1.78802 -6.3959e+62
1.78821 -2.87682e+62
1.7884 -1.04762e+63
1.78859 -1.2506e+63
1.78878 -1.03268e+63
1.78897 -5.70654e+62
1.78916 -1.26081e+63
1.78934 -2.34826e+62
1.78953 -1.01086e+63
1.78972 -1.11804e+63
1.78991 -1.38996e+63
1.7901 -1.23e+63
1.79029 -3.90158e+63
1.79048 3.04238e+63
1.79067 -6.44382e+61
1.79086 -8.03788e+62
1.79104 -5.72678e+62
1.79123 -3.07906e+62
1.79142 -3.94463e+62
1.79161 -1.50236e+61
1.7918 5.12244e+62
1.79199 2.27074e+62
1.79218 4.48211e+62
1.79237 4.03709e+62
1.79256 2.6256e+61
1.79274 1.5734e+63
1.79293 4.932e+62
1.79312 9.50335e+62
1.79331 1.65352e+63
1.7935 7.00376e+62
1.79369 1.20769e+63
1.79388 1.55889e+63
1.79407 7.91115e+62
1.79426 1.20181e+63
1.79444 1.06649e+63
1.79463 1.79085e+63
1.79482 3.8224e+62
1.79501 9.53563e+62
1.7952 -2.1549e+61
1.79539 8.15578e+61
1.79558 4.73122e+62
1.79577 5.13012e+62
1.79596 3.37879e+62
1.79614 6.64301e+61
1.79633 4.08004e+62
1.79652 -5.10821e+62
1.79671 -4.61583e+62
1.7969 -2.94422e+62
1.79709 -8.39356e+62
1.79728 -9.61573e+62
1.79747 -4.74157e+62
1.79766 -7.87676e+62
1.79784 -1.07049e+63
1.79803 -8.30733e+62
1.79822 -3.52603e+63
1.79841 -1.09388e+63
1.7986 -1.27489e+63
1.79879 -8.26974e+62
1.79898 -1.00425e+63
1.79917 -8.59198e+62
1.79936 -1.48911e+63
1.79954 -4.26747e+62
1.79973 -8.06864e+62
1.79992 -7.33773e+62
1.80011 -4.59976e+62
1.8003 -8.92797e+62
1.80049 -8.18151e+62
1.80068 -2.84298e+62
1.80087 6.14533e+62
1.80106 7.15063e+62
1.80124 3.21597e+62
1.80143 9.8961e+62
1.80162 6.98235e+62
1.80181 9.62845e+62
1.802 3.55771e+62
1.80219 9.70011e+62
1.80238 1.15256e+63
1.80257 7.03206e+62
1.80276 9.63949e+62
1.80294 -1.05292e+63
1.80313 1.51578e+63
1.80332 1.01994e+63
1.80351 1.03065e+63
1.8037 1.24401e+63
1.80389 5.23986e+62
1.80408 2.21184e+63
1.80427 1.09457e+63
1.80446 2.71407e+62
1.80464 7.6827e+62
1.80483 2.57177e+62
1.80502 3.64382e+62
1.80521 -6.59701e+62
1.8054 -3.77569e+62
1.80559 -8.13601e+61
1.80578 -7.66411e+62
1.80597 -6.87799e+62
1.80616 -6.70345e+62
1.80634 -2.71031e+61
1.80653 -3.67133e+62
1.80672 -8.79434e+62
1.80691 -1.04356e+63
1.8071 -5.19347e+62
1.80729 -1.63302e+63
1.80748 -1.14822e+63
1.80767 -8.83984e+62
1.80786 -1.12834e+63
1.80804 -9.67375e+62
1.80823 -8.40713e+62
1.80842 -8.34973e+62
1.80861 -8.04441e+62
1.8088 -1.17661e+63
1.80899 -4.17148e+62
1.80918 -5.81432e+62
1.80937 -6.30764e+62
1.80956 -3.49833e+61
1.80974 2.17255e+60
1.80993 -7.21932e+61
1.81012 -1.57398e+62
1.81031 5.55304e+62
1.8105 9.95906e+62
1.81069 1.16222e+63
1.81088 7.83147e+62
1.81107 7.54956e+62
1.81126 9.01483e+62
1.81144 1.12959e+63
1.81163 1.81058e+63
1.81182 1.20749e+63
1.81201 1.12775e+63
1.8122 1.38675e+63
1.81239 7.93637e+62
1.81258 1.05938e+63
1.81277 1.54721e+63
1.81296 7.45336e+62
1.81314 2.10014e+62
1.81333 8.24474e+62
1.81352 9.87008e+62
1.81371 3.28884e+62
1.8139 -5.34553e+62
1.81409 -5.42424e+62
1.81428 -3.52e+62
1.81447 1.70234e+62
1.81466 -5.21889e+62
1.81484 -3.17176e+62
1.81503 -2.65563e+62
1.81522 -5.90781e+62
1.81541 -5.45486e+62
1.8156 -6.33306e+62
1.81579 -7.21592e+62
1.81598 -8.2681e+62
1.81617 -9.56989e+62
1.81636 -1.01834e+63
1.81654 -2.41712e+62
1.81673 -1.55474e+63
1.81692 -8.14746e+62
1.81711 -1.32565e+63
1.8173 -7.39448e+62
1.81749 -1.7134e+63
1.81768 -1.15664e+63
1.81787 -1.00532e+63
1.81806 -6.55755e+62
1.81824 -7.08012e+62
1.81843 -3.67682e+62
1.81862 -8.28954e+62
1.81881 -6.02593e+62
1.819 -2.50642e+62
1.81919 -1.21054e+62
1.81938 -2.16484e+62
1.81957 2.16727e+62
1.81976 4.46276e+62
1.81994 1.8263e+63
1.82013 8.1504e+61
1.82032 1.12285e+63
1.82051 1.14093e+63
1.8207 1.45386e+63
1.82089 7.80405e+62
1.82108 1.21171e+63
1.82127 1.20212e+63
1.82146 1.13738e+63
1.82164 1.0677e+63
1.82183 8.61961e+62
1.82202 1.63539e+63
1.82221 1.30797e+63
1.8224 3.65725e+62
1.82259 7.75313e+62
1.82278 6.22127e+62
1.82297 5.40749e+62
1.82316 -3.15641e+62
1.82334 1.65297e+62
1.82353 -3.02027e+62
1.82372 -4.07827e+62
1.82391 -1.55342e+62
1.8241 -4.09285e+62
1.82429 -1.38209e+62
1.82448 -7.18358e+62
1.82467 -5.95341e+62
1.82486 -9.69438e+62
1.82504 -8.40875e+62
1.82523 -7.41044e+62
1.82542 -1.1521e+63
1.82561 -1.04272e+63
1.8258 -9.49873e+62
1.82599 -1.20102e+63
1.82618 -1.05273e+63
1.82637 -1.22955e+63
1.82656 -9.95636e+62
1.82674 9.33988e+62
1.82693 -9.57968e+62
1.82712 -7.10842e+62
1.82731 -7.24079e+62
1.8275 -5.3276e+62
1.82769 -4.09054e+62
1.82788 -9.14041e+62
1.82807 -3.47594e+62
1.82826 2.84856e+62
1.82844 6.10498e+62
1.82863 3.84373e+62
1.82882 5.55688e+62
1.82901 4.18726e+62
1.8292 1.27644e+63
1.82939 1.18947e+63
1.82958 1.21502e+63
1.82977 5.07343e+63
1.82996 7.05704e+62
1.83014 5.15211e+62
1.83033 1.2864e+63
1.83052 1.26585e+63
1.83071 9.9487e+62
1.8309 1.30994e+63
1.83109 6.03192e+62
1.83128 8.01415e+62
1.83147 1.12672e+63
1.83166 6.9848e+62
1.83184 3.58293e+62
1.83203 4.76402e+62
1.83222 -1.02332e+63
1.83241 -2.58132e+62
1.8326 2.087e+61
1.83279 2.11206e+62
1.83298 -6.09517e+62
1.83317 1.77294e+62
1.83336 -1.60122e+62
1.83354 -2.27929e+62
1.83373 5.33889e+62
1.83392 -7.91793e+62
1.83411 -8.23135e+62
1.8343 -8.83491e+62
1.83449 -3.19881e+63
1.83468 -1.05722e+63
1.83487 -1.14856e+63
1.83506 -1.09675e+63
1.83524 -1.21098e+63
1.83543 -9.80573e+62
1.83562 -1.40536e+63
1.83581 -9.72734e+62
1.836 5.68356e+62
1.83619 -7.76755e+62
1.83638 -6.31782e+62
1.83657 -6.03237e+62
1.83676 8.05646e+62
1.83694 -7.0592e+62
1.83713 -1.02775e+62
1.83732 -1.61414e+61
1.83751 1.11108e+62
1.8377 1.01961e+62
1.83789 3.64359e+62
1.83808 1.03971e+63
1.83827 5.12806e+62
1.83846 1.13956e+63
1.83864 1.36632e+63
1.83883 8.96623e+62
1.83902 7.58115e+62
1.83921 1.01464e+63
1.8394 1.09822e+63
1.83959 8.58851e+62
1.83978 1.05953e+63
1.83997 1.09149e+63
1.84016 8.99963e+62
1.84034 1.19518e+62
1.84053 7.56749e+62
1.84072 9.25265e+62
1.84091 4.21122e+62
1.8411 -1.46567e+63
1.84129 5.1008e+62
1.84148 3.31963e+62
1.84167 1.82605e+62
1.84186 6.35659e+61
1.84204 -7.81312e+61
1.84223 -4.59073e+62
1.84242 -5.2971e+62
1.84261 -5.37314e+62
1.8428 -1.25954e+61
1.84299 -7.26054e+62
1.84318 -7.17144e+62
1.84337 -1.95305e+62
1.84356 -1.12683e+63
1.84374 -5.23654e+62
1.84393 -8.83501e+62
1.84412 -1.16501e+63
1.84431 -1.06747e+63
1.8445 -1.73397e+63
1.84469 -9.06708e+62
1.84488 -9.73233e+62
1.84507 -5.78311e+62
1.84526 -9.71159e+62
1.84544 -6.79872e+62
1.84563 -3.80388e+62
1.84582 1.11701e+62
1.84601 -1.42747e+63
1.8462 -4.85972e+62
1.84639 -2.30365e+61
1.84658 1.91672e+62
1.84677 2.28553e+62
1.84696 4.07751e+62
1.84714 4.9198e+62
1.84733 -5.1913e+62
1.84752 1.07062e+63
1.84771 6.73759e+62
1.8479 1.23211e+63
1.84809 5.1503e+62
1.84828 9.60366e+62
1.84847 8.53488e+62
1.84866 1.12676e+63
1.84884 1.01105e+63
1.84903 8.76753e+62
1.84922 8.09305e+62
1.84941 1.54458e+63
1.8496 5.99992e+62
1.84979 8.57958e+62
1.84998 7.4529e+62
1.85017 6.23897e+62
1.85036 4.66494e+62
1.85054 -8.46384e+61
1.85073 2.19531e+62
1.85092 -1.26985e+61
1.85111 3.46228e+61
1.8513 5.31198e+61
1.85149 -5.58486e+62
1.85168 -3.53822e+62
1.85187 -5.70178e+62
1.85206 -4.87565e+62
1.85224 -7.76097e+62
1.85243 -9.48459e+62
1.85262 -1.0602e+63
1.85281 -9.76896e+62
1.853 -1.42495e+63
1.85319 -1.54111e+63
1.85338 -3.57608e+63
1.85357 -1.04807e+63
1.85376 -1.42395e+63
1.85394 -4.72265e+62
1.85413 -9.53576e+62
1.85432 -2.50942e+63
1.85451 -6.20578e+62
1.8547 -4.15972e+62
1.85489 -1.91749e+62
1.85508 -7.13524e+62
1.85527 2.57948e+62
1.85546 -1.4893e+62
1.85564 -1.93687e+61
1.85583 -5.12558e+62
1.85602 1.68769e+62
1.85621 4.85131e+62
1.8564 7.66692e+62
1.85659 8.96345e+62
1.85678 7.03567e+62
1.85697 4.10254e+62
1.85716 1.22608e+63
1.85734 1.05604e+63
1.85753 7.35076e+62
1.85772 1.0267e+63
1.85791 1.02304e+63
1.8581 8.0723e+62
1.85829 1.06206e+63
1.85848 9.73333e+62
1.85867 1.27316e+63
1.85886 7.86321e+62
1.85904 7.4799e+62
1.85923 6.60491e+62
1.85942 1.56756e+62
1.85961 4.87347e+62
1.8598 5.43756e+62
1.85999 2.60158e+62
1.86018 4.00345e+62
1.86037 -2.57711e+62
1.86056 -8.13262e+62
1.86074 -3.98252e+62
1.86093 -5.33767e+62
1.86112 -5.98744e+62
1.86131 -4.24275e+62
1.8615 -5.52711e+62
1.86169 8.92468e+62
1.86188 -9.40545e+62
1.86207 -1.15656e+63
1.86226 -8.93638e+62
1.86244 -1.04133e+63
1.86263 -1.04839e+63
1.86282 -8.1082e+62
1.86301 -1.03745e+63
1.8632 -2.94845e+62
1.86339 -9.64128e+62
1.86358 -7.74568e+62
1.86377 -8.90755e+62
1.86396 -4.1415e+62
1.86414 -2.04615e+63
1.86433 -6.67013e+62
1.86452 -4.20183e+62
1.86471 -2.23026e+62
1.8649 1.67709e+62
1.86509 2.8512e+62
1.86528 5.75994e+62
1.86547 7.85144e+62
1.86566 4.02271e+62
1.86584 7.14894e+62
1.86603 7.70461e+62
1.86622 1.46499e+63
1.86641 8.81287e+62
1.8666 7.26628e+62
1.86679 8.12432e+62
1.86698 1.06034e+63
1.86717 8.29214e+62
1.86736 1.07047e+63
1.86754 6.96162e+62
1.86773 9.8409e+62
1.86792 4.17232e+62
1.86811 7.44263e+62
1.8683 8.10737e+62
1.86849 1.41334e+62
1.86868 3.32169e+62
1.86887 8.75689e+62
1.86906 3.79658e+62
1.86924 1.4996e+62
1.86943 2.33944e+62
1.86962 1.70383e+62
1.86981 -4.87077e+62
1.87 5.04973e+62
1.87019 -2.53238e+62
1.87038 -5.99776e+62
1.87057 -4.99993e+62
1.87076 -7.21336e+62
1.87094 3.59944e+63
1.87113 -1.16106e+63
1.87132 -1.06198e+63
1.87151 -1.3321e+63
1.8717 -1.65504e+63
1.87189 -9.20144e+62
1.87208 -1.35187e+63
1.87227 -1.45061e+63
1.87246 -1.13496e+63
1.87264 -8.44987e+62
1.87283 -6.75007e+62
1.87302 -1.19059e+63
1.87321 -4.31666e+62
1.8734 -4.43413e+62
1.87359 -3.99257e+62
1.87378 -2.8199e+62
1.87397 3.23221e+62
1.87416 3.09923e+62
1.87434 5.75484e+62
1.87453 2.22274e+62
1.87472 5.6149e+62
1.87491 8.15085e+62
1.8751 7.254e+62
1.87529 6.20961e+62
1.87548 1.00443e+63
1.87567 1.45924e+63
1.87586 9.09167e+62
1.87604 1.03499e+63
1.87623 8.14728e+62
1.87642 2.4444e+63
1.87661 9.18451e+62
1.8768 1.49479e+63
1.87699 1.06678e+63
1.87718 1.04315e+63
1.87737 8.77288e+62
1.87756 2.04527e+62
1.87774 4.85061e+62
1.87793 5.3139e+62
1.87812 5.01566e+62
1.87831 2.32471e+62
1.8785 -1.21202e+62
1.87869 -5.0966e+62
1.87888 -3.81043e+62
1.87907 -1.08756e+63
1.87926 -6.82877e+62
1.87944 -4.88185e+62
1.87963 -6.77026e+62
1.87982 -5.76017e+62
1.88001 -8.09857e+62
1.8802 -8.94798e+62
1.88039 -9.13938e+62
1.88058 -1.02616e+63
1.88077 -1.04534e+63
1.88096 -9.96893e+62
1.88114 -1.59552e+63
1.88133 -1.25982e+63
1.88152 -4.38806e+62
1.88171 -7.89355e+62
1.8819 -7.74761e+62
1.88209 -5.58996e+62
1.88228 -6.90809e+62
1.88247 -8.25803e+62
1.88266 -1.03636e+63
1.88284 -2.3136e+62
1.88303 -1.34654e+62
1.88322 -6.68572e+62
1.88341 -2.27806e+62
1.8836 2.08351e+62
1.88379 4.08979e+62
1.88398 5.40951e+62
1.88417 6.67455e+62
1.88436 6.94513e+62
1.88454 -7.96445e+61
1.88473 1.06687e+63
1.88492 7.99222e+62
1.88511 1.0071e+63
1.8853 1.07971e+63
1.88549 1.25463e+63
1.88568 1.21336e+63
1.88587 8.83811e+62
1.88606 9.05938e+62
1.88624 9.75371e+62
1.88643 6.81262e+62
1.88662 1.12243e+63
1.88681 7.98788e+62
1.887 4.07692e+62
1.88719 6.63477e+62
1.88738 3.43698e+62
1.88757 3.33548e+62
1.88776 -5.65437e+61
1.88794 -9.38987e+62
1.88813 8.23181e+62
1.88832 -6.04091e+62
1.88851 -7.19721e+62
1.8887 -5.01034e+62
1.88889 -1.39698e+62
1.88908 -1.18904e+63
1.88927 -5.97631e+62
1.88946 -1.22842e+63
1.88964 -2.16032e+63
1.88983 -1.30272e+63
1.89002 -9.96948e+62
1.89021 -1.05364e+63
1.8904 -5.53089e+62
1.89059 -1.07781e+63
1.89078 -7.82007e+62
1.89097 -1.50464e+63
1.89116 -9.192e+61
1.89134 -4.85644e+62
1.89153 -3.87184e+62
1.89172 -5.10086e+62
1.89191 -1.38682e+62
1.8921 -2.8914e+62
1.89229 -1.8501e+62
1.89248 -2.36266e+62
1.89267 1.6332e+61
1.89286 1.85525e+62
1.89304 6.31956e+62
1.89323 5.4395e+62
1.89342 1.07156e+63
1.89361 1.02922e+63
1.8938 9.42364e+62
1.89399 8.53992e+62
1.89418 8.95614e+62
1.89437 1.21796e+63
1.89456 1.01611e+63
1.89474 1.1595e+63
1.89493 1.30231e+63
1.89512 4.86354e+62
1.89531 6.81919e+62
1.8955 8.44666e+62
1.89569 -4.74071e+62
